tag_count,is_answered,is_closed,view_count,answer_count,last_edit_date,score,percentage
4,1,1.0,35,2,1,0,23.5
3,1,1.0,18,1,1,0,15.399999999999999
3,0,1.0,19,1,1,2,11.5
4,1,1.0,32,1,1,0,20.6
2,0,1.0,9,1,0,0,11.7
1,0,1.0,8,0,1,0,3.4
3,1,1.0,100,5,1,100,88.0
3,0,1.0,43,2,1,0,19.9
2,1,1.0,50,1,0,4,30.6
5,0,1.0,20,0,1,0,11.0
4,0,1.0,10,0,0,0,12.0
4,0,1.0,13,0,0,0,12.9
1,0,1.0,27,2,0,0,18.1
1,0,1.0,14,0,0,0,10.2
2,0,1.0,19,1,0,0,14.7
3,1,1.0,100,1,0,6,47.4
3,0,1.0,14,0,1,0,7.2
3,1,1.0,13,1,0,0,18.9
2,1,1.0,100,5,1,52,67.8
2,1,1.0,11,1,0,1,17.7
3,0,1.0,10,0,0,0,11.0
5,1,1.0,51,2,1,1,29.699999999999996
4,0,1.0,18,0,1,0,9.399999999999999
3,1,1.0,19,3,1,0,19.7
3,0,1.0,21,0,1,0,9.3
1,0,1.0,16,0,0,0,10.8
4,1,0.0,100,4,1,13,57.2
3,1,1.0,30,1,0,0,24.0
3,0,1.0,13,1,0,0,13.9
3,0,0.0,13,0,0,0,16.9
3,0,1.0,21,0,1,0,9.3
2,0,1.0,14,0,0,0,11.2
3,1,1.0,39,2,1,0,23.7
4,0,1.0,19,0,0,0,14.7
2,0,1.0,14,1,1,1,8.6
5,0,1.0,8,0,0,0,12.4
3,1,1.0,21,1,0,1,21.7
3,0,1.0,38,1,1,0,16.4
4,0,1.0,6,0,0,0,10.8
4,0,1.0,34,1,1,1,16.599999999999998
1,0,1.0,100,2,0,1,40.4
2,0,1.0,100,1,1,0,34.0
5,0,1.0,100,1,0,0,42.0
2,0,1.0,100,3,1,0,38.0
2,1,1.0,26,1,1,0,16.8
4,0,1.0,9,0,1,0,6.699999999999999
3,1,1.0,29,2,1,0,20.7
3,1,1.0,100,2,0,2,47.8
3,1,1.0,100,4,0,4,52.6
3,0,1.0,13,0,0,0,11.9
1,0,1.0,10,0,1,0,4.0
3,0,1.0,6,0,0,0,9.8
2,0,1.0,4,0,0,0,8.2
2,0,1.0,14,0,1,0,6.2
3,0,1.0,13,0,1,0,6.9
3,0,0.0,24,1,1,0,17.2
3,0,1.0,49,0,1,1,18.099999999999998
5,0,1.0,19,0,0,1,16.099999999999998
2,1,1.0,19,2,0,1,22.099999999999998
4,0,1.0,25,1,1,0,13.5
2,0,1.0,5,0,0,0,8.5
3,1,1.0,100,5,1,100,88.0
4,0,1.0,8,0,0,0,11.4
2,0,1.0,24,1,0,0,16.2
1,1,1.0,8,1,0,1,15.8
4,0,1.0,14,1,1,0,10.2
4,0,1.0,16,0,0,0,13.8
3,0,1.0,9,0,0,0,10.7
3,0,1.0,9,0,0,0,10.7
2,0,1.0,21,1,1,0,10.3
3,0,1.0,16,1,1,0,9.8
1,0,1.0,9,0,1,0,3.6999999999999997
4,1,1.0,100,5,1,60,73.0
1,0,1.0,32,0,1,0,10.6
5,0,1.0,14,0,0,0,14.2
4,1,1.0,100,4,1,9,50.6
3,0,1.0,24,1,1,0,12.2
2,0,1.0,13,0,0,0,10.9
3,0,1.0,68,0,0,1,28.799999999999997
2,0,1.0,31,1,1,0,13.299999999999999
3,0,1.0,100,2,1,0,37.0
3,0,1.0,24,1,0,0,17.2
2,0,1.0,12,0,0,0,10.6
5,0,1.0,22,0,1,1,12.0
3,0,1.0,23,1,1,0,11.899999999999999
3,0,1.0,14,0,1,0,7.2
2,1,1.0,100,3,1,1,43.4
4,1,1.0,100,3,1,5,47.0
5,0,1.0,25,2,1,0,16.5
3,0,1.0,10,0,1,0,6.0
2,0,1.0,14,1,0,0,13.2
3,1,1.0,100,1,1,0,40.0
5,0,1.0,27,1,0,1,20.5
4,0,1.0,8,0,0,0,11.4
4,1,1.0,100,4,1,8,50.2
4,0,0.0,23,0,0,0,20.9
5,0,1.0,18,0,0,0,15.399999999999999
3,0,1.0,24,0,0,0,15.2
2,0,1.0,12,0,1,0,5.6
2,0,1.0,14,0,0,0,11.2
4,1,1.0,28,1,1,0,19.4
3,0,1.0,11,1,1,0,8.3
3,0,1.0,11,1,1,0,8.3
2,0,1.0,9,1,1,0,6.699999999999999
2,1,1.0,19,1,1,0,14.7
4,0,1.0,10,0,0,0,12.0
3,0,0.0,13,0,1,0,11.9
2,0,1.0,21,1,1,0,10.3
3,0,1.0,10,0,1,0,6.0
1,0,0.0,9,0,1,0,8.7
2,0,1.0,20,0,1,0,8.0
4,1,1.0,11,1,1,1,14.700000000000001
1,0,1.0,5,0,0,0,7.5
5,1,1.0,21,1,0,0,23.3
2,0,1.0,11,0,1,0,5.3
4,0,1.0,100,2,0,4,44.6
5,1,1.0,100,5,1,44,67.6
5,0,1.0,15,2,0,0,18.5
4,1,1.0,22,1,1,1,18.0
3,1,1.0,25,1,1,0,17.5
3,0,1.0,26,1,1,0,12.8
3,1,1.0,100,2,1,7,44.8
4,1,1.0,100,3,0,0,50.0
3,0,1.0,27,4,0,0,24.1
2,0,1.0,16,0,0,0,11.8
1,0,1.0,8,1,0,0,10.4
4,0,1.0,13,1,0,0,14.9
3,1,1.0,25,2,0,0,24.5
2,1,1.0,27,1,1,0,17.1
5,0,1.0,13,0,0,0,13.9
4,1,1.0,11,1,0,0,19.3
3,0,1.0,22,0,0,0,14.6
3,0,1.0,16,1,0,0,14.8
2,0,1.0,22,1,1,0,10.6
3,0,1.0,100,2,1,1,37.4
2,0,1.0,11,1,0,0,12.3
5,0,1.0,17,1,0,0,17.1
2,0,1.0,20,1,1,0,10.0
3,1,1.0,27,1,0,0,23.1
4,0,1.0,9,0,0,0,11.7
3,0,1.0,26,1,1,0,12.8
5,1,1.0,49,2,0,3,34.900000000000006
1,0,1.0,8,1,0,0,10.4
5,0,1.0,23,1,1,0,13.899999999999999
3,0,1.0,13,1,0,0,13.9
3,0,1.0,11,1,0,0,13.3
3,1,1.0,38,1,1,0,21.4
2,1,1.0,100,5,1,100,87.0
4,0,1.0,11,0,0,0,12.3
3,0,1.0,18,0,0,0,13.399999999999999
5,0,1.0,12,1,0,0,15.6
3,1,1.0,21,1,0,0,21.3
3,1,1.0,100,1,1,0,40.0
5,0,1.0,10,0,0,0,13.0
1,1,1.0,100,2,0,23,54.2
3,1,1.0,26,1,0,0,22.8
3,0,1.0,8,0,0,0,10.4
2,1,1.0,100,1,1,3,40.2
5,0,1.0,7,0,0,0,12.1
3,0,1.0,100,1,1,1,35.4
3,1,1.0,100,5,1,21,56.4
5,0,1.0,8,0,0,0,12.4
3,0,1.0,14,0,0,0,12.2
5,0,1.0,13,0,1,0,8.9
3,0,1.0,29,3,1,1,18.099999999999998
3,1,1.0,100,5,1,91,84.4
5,0,1.0,11,0,1,0,8.3
3,1,1.0,22,1,0,0,21.6
2,0,1.0,22,0,1,0,8.6
2,0,1.0,100,1,0,1,39.4
2,0,1.0,17,1,0,0,14.1
2,1,1.0,100,3,0,9,51.6
5,0,1.0,8,0,0,0,12.4
3,0,1.0,21,0,1,0,9.3
2,0,1.0,17,0,0,0,12.1
4,0,1.0,15,0,1,1,8.9
4,1,1.0,26,1,1,2,19.6
3,0,1.0,28,0,1,0,11.4
4,0,1.0,100,0,1,0,34.0
1,0,1.0,8,0,0,0,8.4
5,0,1.0,5,0,0,0,11.5
2,1,1.0,100,5,1,22,55.8
3,1,1.0,100,3,1,25,54.0
3,1,1.0,22,3,0,0,25.6
3,0,1.0,14,1,0,0,14.2
2,0,1.0,100,1,1,5,36.0
3,1,1.0,34,4,0,1,31.599999999999998
2,0,1.0,15,1,0,0,13.5
2,0,1.0,15,1,1,0,8.5
1,0,0.0,16,0,1,0,10.8
1,0,1.0,21,1,1,0,9.3
4,0,1.0,34,4,0,1,27.599999999999998
1,0,1.0,15,0,0,0,10.5
3,0,1.0,44,1,1,1,18.599999999999998
3,0,1.0,27,0,1,0,11.1
4,1,1.0,47,1,1,0,25.1
4,1,1.0,100,5,1,100,89.0
4,0,1.0,15,0,0,0,13.5
3,0,0.0,9,0,0,0,15.7
2,1,1.0,9,1,0,1,17.099999999999998
3,0,1.0,10,1,1,0,8.0
2,0,1.0,9,0,0,0,9.7
3,0,1.0,15,1,1,0,9.5
2,1,1.0,23,1,1,0,15.899999999999999
3,1,1.0,40,2,0,0,29.0
2,1,1.0,17,2,0,1,21.5
2,0,1.0,9,1,0,0,11.7
3,1,1.0,100,4,0,3,52.2
5,1,1.0,100,4,1,13,53.2
3,1,1.0,22,2,0,0,23.6
2,0,1.0,33,1,0,0,18.9
3,0,1.0,23,0,0,0,14.899999999999999
1,0,1.0,11,0,0,0,9.3
5,0,1.0,7,0,0,0,12.1
1,0,1.0,10,0,0,0,9.0
5,0,1.0,7,0,0,0,12.1
3,1,1.0,100,1,1,0,40.0
5,0,1.0,8,0,0,0,12.4
1,0,1.0,29,1,1,0,11.7
4,1,1.0,100,5,1,14,54.6
2,1,1.0,100,5,0,16,58.4
1,0,1.0,15,1,0,1,12.9
4,1,1.0,24,1,1,1,18.599999999999998
2,1,1.0,31,1,0,0,23.299999999999997
2,0,1.0,60,1,0,0,27.0
1,1,1.0,100,2,1,0,40.0
5,1,1.0,10,1,0,0,20.0
4,0,1.0,100,0,1,0,34.0
2,0,1.0,8,0,1,0,4.4
3,0,1.0,14,0,0,0,12.2
3,1,0.0,100,5,0,0,58.0
4,0,1.0,17,0,1,0,9.1
2,0,1.0,35,1,1,0,14.5
2,0,1.0,5,0,1,0,3.5
3,0,1.0,7,0,0,0,10.1
4,1,1.0,30,1,1,0,20.0
5,0,1.0,19,0,1,0,10.7
4,0,0.0,19,0,1,0,14.7
3,0,1.0,8,0,0,0,10.4
3,0,1.0,15,0,1,0,7.5
5,0,1.0,24,0,1,0,12.2
5,0,1.0,44,1,1,0,20.2
2,0,1.0,20,0,0,0,13.0
5,0,1.0,12,0,0,0,13.6
2,0,1.0,4,0,0,0,8.2
1,0,1.0,18,0,1,0,6.3999999999999995
5,0,1.0,9,0,0,0,12.7
3,0,1.0,20,0,0,2,14.8
2,1,1.0,23,1,0,1,21.299999999999997
3,0,1.0,7,0,0,0,10.1
3,0,1.0,16,0,0,0,12.8
4,0,1.0,27,0,1,1,12.5
3,1,1.0,100,2,1,1,42.4
4,0,1.0,15,0,1,0,8.5
1,0,1.0,7,0,0,0,8.1
1,1,1.0,40,2,1,0,22.0
5,1,1.0,100,1,1,3,43.2
5,0,1.0,14,0,0,0,14.2
2,0,1.0,65,2,1,0,25.5
3,0,1.0,17,1,0,0,15.1
5,1,1.0,100,4,1,6,50.4
3,0,1.0,11,0,0,0,11.3
1,0,1.0,42,1,0,0,20.6
4,0,0.0,14,0,0,0,18.2
4,0,1.0,14,0,1,0,8.2
1,0,1.0,9,0,0,0,8.7
1,0,1.0,24,2,0,0,17.2
2,0,1.0,13,1,0,0,12.9
2,0,1.0,13,1,0,0,12.9
5,1,1.0,46,2,1,0,27.799999999999997
2,0,1.0,9,1,0,1,12.1
5,0,1.0,8,0,1,0,7.4
3,1,1.0,18,1,0,0,20.4
3,0,1.0,100,2,0,0,42.0
3,0,1.0,21,1,1,0,11.3
4,1,1.0,100,5,1,13,54.2
2,0,1.0,5,0,0,0,8.5
5,0,1.0,7,0,0,0,12.1
2,1,1.0,100,5,0,9,55.6
2,0,1.0,5,0,0,0,8.5
1,1,1.0,32,2,1,2,20.400000000000002
3,1,1.0,100,1,0,0,45.0
2,0,1.0,11,1,1,0,7.3
4,0,0.0,19,0,1,0,14.7
2,0,1.0,11,0,1,0,5.3
3,0,1.0,4,0,0,0,9.2
2,0,1.0,19,1,1,0,9.7
2,0,1.0,3,1,0,0,9.9
3,0,1.0,7,0,1,0,5.1
2,0,1.0,22,0,1,0,8.6
3,0,1.0,6,0,0,0,9.8
4,0,1.0,11,1,0,1,14.700000000000001
2,0,1.0,29,1,1,0,12.7
4,1,1.0,83,3,1,4,41.5
2,0,1.0,17,2,0,1,16.5
4,0,1.0,17,0,0,1,14.5
2,0,1.0,15,0,1,0,6.5
1,0,1.0,25,2,0,0,17.5
5,0,1.0,5,0,0,0,11.5
4,0,1.0,18,0,1,0,9.399999999999999
2,0,1.0,14,2,1,0,10.2
4,0,1.0,10,1,0,1,14.4
4,0,1.0,18,1,0,1,16.799999999999997
2,0,1.0,15,1,1,0,8.5
4,0,1.0,16,0,1,0,8.8
2,0,1.0,13,1,0,0,12.9
5,0,1.0,17,1,1,1,12.5
5,0,1.0,100,1,0,0,42.0
4,1,1.0,15,1,1,0,15.5
4,0,1.0,26,0,1,0,11.8
3,0,1.0,10,0,0,0,11.0
1,0,1.0,17,0,1,0,6.1
2,0,1.0,6,0,0,0,8.8
3,0,1.0,6,0,0,0,9.8
2,1,0.0,21,1,1,0,20.3
3,0,1.0,100,1,1,0,35.0
3,1,1.0,34,2,0,0,27.2
4,1,1.0,37,1,1,1,22.5
3,0,1.0,13,0,1,0,6.9
4,0,1.0,7,0,1,0,6.1
5,0,0.0,19,0,0,0,20.7
5,0,1.0,16,0,1,0,9.8
4,1,1.0,25,1,1,0,18.5
1,0,1.0,10,0,1,0,4.0
2,0,1.0,100,2,1,6,38.4
3,0,1.0,100,2,1,2,37.8
2,0,0.0,34,0,0,0,22.2
1,0,1.0,13,1,1,0,6.9
1,1,1.0,100,5,0,100,91.0
1,0,1.0,7,0,0,0,8.1
2,1,1.0,29,2,0,3,25.9
2,1,1.0,100,3,1,10,47.0
3,0,1.0,39,1,1,1,17.099999999999998
1,0,0.0,6,0,0,0,12.8
2,1,1.0,24,1,1,1,16.599999999999998
4,0,1.0,59,1,1,0,23.7
2,1,1.0,100,5,1,21,55.4
3,0,1.0,10,1,1,0,8.0
2,0,1.0,3,0,0,0,7.9
5,0,1.0,12,0,1,0,8.6
3,0,1.0,24,0,1,0,10.2
2,0,1.0,9,0,0,0,9.7
5,1,1.0,12,1,0,0,20.6
1,1,1.0,100,2,0,5,47.0
4,0,1.0,14,0,1,0,8.2
3,0,1.0,27,0,1,0,11.1
2,0,1.0,4,0,0,0,8.2
4,1,1.0,100,2,0,1,48.4
3,1,1.0,29,1,1,0,18.7
5,1,1.0,34,1,1,0,22.2
2,0,0.0,18,0,1,0,12.399999999999999
4,0,1.0,10,0,0,0,12.0
3,0,1.0,100,1,1,1,35.4
3,0,1.0,11,0,1,0,6.3
4,0,1.0,6,0,0,0,10.8
2,0,1.0,100,1,1,9,37.6
4,0,1.0,29,2,0,0,21.7
5,0,1.0,8,0,1,0,7.4
4,1,1.0,41,2,1,0,25.299999999999997
2,0,1.0,4,0,0,0,8.2
4,0,1.0,22,0,1,0,10.6
4,0,1.0,9,0,0,0,11.7
3,0,1.0,29,1,1,1,14.1
4,0,1.0,100,1,0,2,41.8
2,0,1.0,9,0,0,0,9.7
2,1,1.0,100,5,0,100,92.0
4,1,1.0,100,3,0,3,51.2
5,1,1.0,59,1,1,2,30.5
5,1,1.0,59,1,1,2,30.5
1,0,1.0,32,0,1,1,11.0
2,0,1.0,20,1,1,0,10.0
5,0,1.0,14,1,1,0,11.2
4,0,1.0,21,2,0,0,19.3
3,0,1.0,20,1,0,0,16.0
1,0,0.0,22,0,1,0,12.6
1,0,0.0,17,0,1,0,11.1
3,1,1.0,100,1,1,0,40.0
3,0,0.0,15,0,1,0,12.5
3,1,1.0,22,2,0,1,24.0
3,0,1.0,7,0,1,0,5.1
1,0,1.0,5,0,0,0,7.5
4,0,1.0,10,0,0,1,12.4
5,0,1.0,32,1,0,0,21.6
4,0,1.0,11,0,0,0,12.3
2,0,1.0,14,0,1,0,6.2
3,1,1.0,33,2,0,0,26.9
4,0,1.0,6,0,1,0,5.8
4,0,1.0,22,1,0,0,17.6
3,0,1.0,10,1,0,0,13.0
3,0,1.0,5,0,0,0,9.5
3,1,1.0,100,1,0,1,45.4
3,1,1.0,100,5,1,100,88.0
1,0,1.0,6,0,1,0,2.8
2,1,1.0,39,2,0,1,28.099999999999998
2,0,1.0,13,1,1,0,7.9
1,0,1.0,11,1,1,0,6.3
5,1,1.0,100,3,0,1,51.4
3,1,0.0,21,2,0,0,28.3
3,0,1.0,43,1,1,1,18.299999999999997
3,0,1.0,9,1,0,0,12.7
2,0,1.0,6,0,1,0,3.8
4,1,1.0,100,2,0,2,48.8
3,0,1.0,10,0,0,0,11.0
5,0,1.0,26,0,1,0,12.8
4,0,1.0,7,0,0,0,11.1
3,0,1.0,22,0,1,0,9.6
3,0,1.0,100,1,0,1,40.4
3,0,1.0,27,0,1,0,11.1
2,1,1.0,100,3,1,2,43.8
5,0,1.0,6,0,0,0,11.8
3,0,1.0,100,2,1,1,37.4
4,0,1.0,23,0,1,0,10.899999999999999
2,0,1.0,26,0,1,0,9.8
2,0,1.0,5,0,0,0,8.5
3,0,1.0,13,0,0,0,11.9
1,0,1.0,3,0,0,0,6.9
4,0,1.0,11,1,0,0,14.3
4,1,1.0,42,1,1,0,23.6
1,1,1.0,100,1,1,4,39.6
1,1,1.0,22,1,0,0,19.6
1,1,1.0,100,2,0,6,47.4
3,0,1.0,100,1,1,2,35.8
4,1,1.0,34,3,1,0,25.2
3,0,1.0,8,0,0,0,10.4
3,0,1.0,4,0,0,0,9.2
1,0,0.0,12,0,0,0,14.6
5,0,1.0,21,0,1,0,11.3
4,0,1.0,3,0,0,0,9.9
3,0,1.0,9,0,1,0,5.699999999999999
1,0,1.0,3,0,0,0,6.9
4,1,1.0,100,4,0,13,57.2
2,0,1.0,11,0,1,0,5.3
2,1,1.0,40,1,1,0,21.0
3,1,1.0,46,5,1,0,31.799999999999997
1,0,1.0,15,0,0,0,10.5
2,1,1.0,30,3,1,1,22.4
3,0,1.0,6,0,0,0,9.8
3,0,1.0,10,0,0,0,11.0
5,0,1.0,12,0,0,0,13.6
4,0,1.0,35,1,0,1,21.9
3,0,1.0,13,0,1,1,7.300000000000001
4,1,1.0,100,5,1,11,53.4
5,0,1.0,9,0,0,0,12.7
5,0,1.0,15,0,1,0,9.5
2,0,1.0,8,0,0,0,9.4
4,0,1.0,9,0,1,0,6.699999999999999
2,0,1.0,15,0,1,0,6.5
4,0,1.0,100,1,0,1,41.4
2,0,1.0,22,0,0,0,13.6
4,0,1.0,4,0,0,0,10.2
1,0,1.0,9,1,0,0,10.7
4,1,1.0,22,1,0,0,22.6
5,0,1.0,15,1,1,0,11.5
5,0,1.0,11,0,0,0,13.3
3,0,1.0,11,0,1,0,6.3
2,0,1.0,9,0,1,0,4.699999999999999
3,1,1.0,100,5,1,100,88.0
2,0,0.0,32,0,1,1,17.0
3,1,1.0,14,2,0,0,21.2
3,0,1.0,100,2,0,0,42.0
3,1,1.0,100,5,1,100,88.0
5,0,1.0,5,0,0,0,11.5
3,0,1.0,28,1,1,0,13.4
5,1,1.0,100,1,1,3,43.2
2,0,1.0,4,0,0,0,8.2
4,0,1.0,25,1,1,0,13.5
3,0,0.0,21,0,0,0,19.3
4,0,1.0,6,0,0,0,10.8
4,0,1.0,6,0,0,0,10.8
2,1,1.0,25,1,1,0,16.5
3,0,1.0,12,0,1,0,6.6
1,1,1.0,100,2,1,1,40.4
1,0,0.0,14,0,1,0,10.2
4,0,1.0,6,0,1,0,5.8
4,1,1.0,34,1,1,0,21.2
2,1,1.0,100,5,1,100,87.0
1,0,1.0,7,0,0,0,8.1
3,0,0.0,16,0,0,0,17.8
2,0,1.0,9,0,0,0,9.7
2,0,0.0,7,0,0,0,14.1
4,1,1.0,36,3,1,0,25.799999999999997
3,0,1.0,19,2,0,0,17.7
2,0,1.0,3,0,0,0,7.9
4,0,1.0,5,0,0,0,10.5
5,0,1.0,10,0,1,0,8.0
3,0,1.0,6,0,0,0,9.8
3,1,1.0,42,2,1,2,25.400000000000002
5,0,1.0,13,0,0,0,13.9
5,0,1.0,17,0,1,0,10.1
5,0,1.0,13,0,0,0,13.9
3,1,1.0,37,2,0,1,28.5
4,1,1.0,30,1,0,2,25.8
3,1,1.0,100,4,0,2,51.8
2,0,1.0,8,1,0,0,11.4
1,0,1.0,62,1,1,0,21.599999999999998
2,0,1.0,19,0,1,0,7.7
3,0,1.0,17,1,0,0,15.1
5,1,1.0,100,2,0,18,56.2
1,0,0.0,21,0,0,0,17.3
3,0,1.0,27,0,1,0,11.1
2,0,1.0,10,0,0,0,10.0
5,1,1.0,100,3,1,11,50.4
3,1,1.0,27,2,1,0,20.1
1,0,1.0,13,1,1,0,6.9
5,1,0.0,20,2,0,0,30.0
3,0,1.0,6,0,0,0,9.8
2,0,1.0,6,0,0,0,8.8
1,0,1.0,7,0,0,0,8.1
5,0,1.0,6,0,0,0,11.8
4,0,1.0,23,1,1,0,12.899999999999999
3,1,1.0,18,1,1,0,15.399999999999999
3,0,1.0,15,1,0,0,14.5
2,1,1.0,18,1,1,0,14.399999999999999
5,0,1.0,34,1,1,0,17.2
3,0,1.0,52,1,1,4,22.200000000000003
2,0,1.0,9,1,0,0,11.7
1,0,1.0,100,2,1,2,35.8
2,1,1.0,100,5,1,58,70.2
4,1,1.0,52,1,1,0,26.6
2,0,1.0,3,0,0,0,7.9
1,0,1.0,57,0,1,0,18.099999999999998
5,0,1.0,5,0,0,0,11.5
3,0,1.0,14,0,0,0,12.2
1,0,1.0,3,0,0,0,6.9
4,0,1.0,100,1,1,5,38.0
1,0,1.0,10,0,1,0,4.0
3,1,1.0,100,1,0,0,45.0
5,0,1.0,7,0,0,0,12.1
4,1,1.0,100,3,1,18,52.2
3,1,1.0,34,1,1,0,20.2
2,1,1.0,100,5,0,65,78.0
4,0,1.0,15,0,0,0,13.5
4,0,1.0,13,0,0,0,12.9
3,1,1.0,41,2,1,0,24.299999999999997
3,0,1.0,19,0,1,0,8.7
5,0,1.0,9,0,0,0,12.7
1,0,1.0,28,0,1,0,9.4
2,0,1.0,18,0,0,0,12.399999999999999
1,0,1.0,7,1,1,0,5.1
2,0,1.0,17,1,1,0,9.1
4,0,1.0,100,1,0,4,42.6
1,0,1.0,10,0,0,0,9.0
1,1,1.0,12,1,1,0,11.6
4,0,1.0,6,0,0,0,10.8
3,1,1.0,100,1,0,6,47.4
3,0,1.0,100,2,1,3,38.2
4,0,1.0,23,1,0,1,18.299999999999997
3,0,1.0,20,1,0,0,16.0
5,0,1.0,7,1,0,0,14.1
5,0,1.0,13,0,0,0,13.9
2,1,1.0,33,2,0,1,26.299999999999997
3,1,1.0,43,3,1,2,27.7
2,1,1.0,14,1,0,0,18.2
1,1,1.0,100,4,1,47,62.8
5,1,1.0,100,5,0,6,57.4
2,1,1.0,8,1,0,0,16.4
1,0,1.0,3,0,0,0,6.9
2,0,1.0,9,0,0,0,9.7
4,0,1.0,10,1,0,0,14.0
2,0,1.0,33,0,1,1,12.3
5,0,1.0,8,0,1,1,7.800000000000001
5,0,1.0,12,1,1,0,10.6
5,1,1.0,100,5,1,2,50.8
3,0,1.0,5,0,0,0,9.5
5,0,1.0,17,0,1,1,10.5
4,0,1.0,15,0,1,0,8.5
2,0,1.0,43,2,0,1,24.299999999999997
5,1,1.0,26,1,1,0,19.8
2,0,0.0,23,0,0,0,18.9
4,0,1.0,11,0,0,0,12.3
2,0,1.0,9,0,0,0,9.7
1,0,1.0,27,1,1,0,11.1
3,0,1.0,13,1,1,0,8.9
3,0,1.0,6,0,1,0,4.8
3,1,1.0,46,2,0,0,30.799999999999997
3,0,1.0,19,0,0,0,13.7
4,0,1.0,100,2,0,0,43.0
5,0,1.0,9,0,0,0,12.7
3,0,1.0,60,0,1,0,21.0
4,0,1.0,7,0,0,0,11.1
4,1,1.0,100,2,0,2,48.8
2,0,1.0,13,1,1,0,7.9
5,0,1.0,100,0,0,2,40.8
2,1,1.0,100,4,1,11,49.4
1,1,1.0,40,2,1,1,22.4
5,0,1.0,22,1,0,0,18.6
5,0,1.0,17,0,0,0,15.1
3,0,1.0,35,1,1,0,15.5
3,1,1.0,25,2,1,1,19.9
3,0,1.0,21,0,0,0,14.3
5,0,1.0,100,1,1,0,37.0
3,1,1.0,18,1,0,1,20.799999999999997
5,1,1.0,100,4,0,1,53.4
3,0,1.0,24,0,1,0,10.2
2,0,1.0,7,0,0,0,9.1
2,1,1.0,100,5,1,97,85.80000000000001
3,1,1.0,100,4,0,3,52.2
5,0,1.0,9,0,0,0,12.7
4,1,1.0,100,5,1,63,74.2
4,1,1.0,36,4,1,0,27.799999999999997
3,1,1.0,28,2,0,0,25.4
1,0,1.0,19,1,0,0,13.7
4,0,1.0,5,0,0,0,10.5
3,1,1.0,18,1,1,0,15.399999999999999
5,0,0.0,7,0,0,0,17.1
2,0,1.0,5,0,0,0,8.5
1,1,1.0,14,1,1,1,12.6
3,0,0.0,28,0,0,0,21.4
5,0,1.0,25,1,0,0,19.5
5,0,1.0,24,0,1,0,12.2
5,0,1.0,14,1,0,0,16.2
5,0,1.0,17,1,0,0,17.1
2,1,1.0,100,4,1,0,45.0
2,0,1.0,24,1,0,1,16.599999999999998
1,0,0.0,10,0,1,0,9.0
4,0,1.0,24,1,0,0,18.2
2,0,1.0,33,5,0,0,26.9
3,1,1.0,100,5,1,81,80.4
2,1,1.0,100,1,1,0,39.0
3,0,1.0,8,0,0,0,10.4
2,1,0.0,100,5,0,0,57.0
3,1,1.0,100,5,1,11,52.4
3,1,1.0,100,2,0,8,50.2
5,1,1.0,20,1,1,0,18.0
2,0,1.0,17,1,0,0,14.1
4,0,1.0,25,1,1,0,13.5
4,0,1.0,11,0,1,0,7.3
2,1,1.0,20,2,0,0,22.0
3,0,1.0,14,0,1,0,7.2
3,0,1.0,100,1,1,9,38.6
2,1,1.0,100,5,1,57,69.8
4,1,1.0,100,3,1,12,49.8
3,0,1.0,16,0,0,0,12.8
2,0,1.0,23,1,0,1,16.299999999999997
4,1,1.0,17,1,0,0,21.1
3,1,1.0,100,2,0,2,47.8
4,1,1.0,64,1,1,2,31.0
5,1,1.0,30,2,1,0,23.0
4,0,1.0,12,0,1,1,8.0
5,0,1.0,9,0,1,0,7.699999999999999
5,0,1.0,6,0,0,0,11.8
2,0,1.0,15,0,0,0,11.5
3,0,1.0,6,0,1,0,4.8
2,0,1.0,3,0,0,0,7.9
2,0,1.0,13,0,0,0,10.9
4,1,1.0,31,1,1,0,20.299999999999997
1,0,0.0,19,0,1,0,11.7
3,0,1.0,19,0,1,0,8.7
5,0,1.0,7,0,1,0,7.1
2,0,1.0,15,1,1,0,8.5
4,0,1.0,6,0,0,0,10.8
4,0,1.0,16,1,1,0,10.8
4,1,1.0,20,1,1,0,17.0
5,0,1.0,19,1,1,0,12.7
3,0,1.0,100,1,1,0,35.0
4,0,0.0,41,0,1,0,21.299999999999997
2,1,1.0,16,1,0,2,19.6
3,0,1.0,27,0,0,0,16.1
1,0,1.0,14,0,1,0,5.2
2,1,1.0,19,1,1,0,14.7
2,1,1.0,39,1,1,0,20.7
2,1,1.0,27,1,0,0,22.1
3,0,1.0,23,1,1,1,12.299999999999999
2,0,1.0,11,0,1,0,5.3
3,0,0.0,19,0,0,0,18.7
3,0,1.0,10,0,0,0,11.0
4,0,1.0,10,1,0,0,14.0
3,0,1.0,7,0,0,0,10.1
3,1,1.0,100,3,1,2,44.8
5,0,1.0,36,0,1,1,16.2
2,0,1.0,15,0,1,0,6.5
5,0,1.0,28,1,0,0,20.4
5,1,1.0,100,2,1,6,46.4
3,1,1.0,100,1,1,3,41.2
3,0,1.0,12,0,1,0,6.6
1,0,1.0,51,1,1,1,18.699999999999996
3,0,1.0,100,2,1,11,41.4
3,1,1.0,100,5,1,100,88.0
5,1,1.0,79,1,1,1,36.1
3,1,1.0,100,4,1,0,46.0
3,0,1.0,13,0,0,0,11.9
3,0,1.0,25,1,1,0,12.5
4,0,1.0,16,1,0,0,15.8
